x,y,
126.7010062,37.446242,
127.1081924,36.8123771,
126.8489159,35.14870001,
128.8012976,35.19303835,
127.0301382,37.52774597,
126.9471329,37.48712428,
128.5671535,35.19521416,
127.4309722,36.62425252,
127.3870129,36.42589483,
127.0631324,36.7755432,
127.0803879,37.55838886,
126.9442009,35.9472227,
127.9484641,37.3310332,
127.1365933,36.82628623,
127.4903174,37.25210645,
127.1273282,37.50968995,
126.7385463,37.4435865,
128.8971818,37.75567347,
127.1554333,36.81959489,
127.3170781,36.37558149,
129.1088096,37.48771404,
128.680278,35.22555337,
127.1160794,37.52902985,
128.9474988,35.97502188,
127.0377692,37.57527683,
126.8283486,37.30965092,
128.7137384,35.1545382,
127.0841884,37.5120856,
128.5285925,35.8219219,
127.1216964,37.3860476,
127.0722828,37.57544815,
127.005132,36.7830256,
128.8185507,35.8739518,
126.9783796,35.95830817,
127.0846268,37.30676452,
126.7385081,37.5381599,
127.7268496,34.86174543,
129.1196356,35.20361357,
127.4372067,37.27655592,
127.0715895,37.27591078,
126.9812331,37.5750148,
126.8860287,37.47892161,
126.7399338,37.5470032,
126.9338374,37.3989198,
127.0548963,36.77457768,
129.0285856,35.10278307,
127.0245563,37.60346697,
127.0898843,36.99195214,
127.0696031,37.2971139,
127.0626366,37.65502535,
129.0202923,35.10460861,
126.8247872,35.19102769,
127.1191639,37.3739106,
126.6720159,37.50667951,
127.1522349,36.87749319,
126.8627929,37.29558925,
127.0080535,37.30314711,
127.1257799,37.50908253,
129.1017981,35.20485823,
128.867557,35.2600467,
128.2617125,35.31966455,
127.0302567,37.26002698,
126.9850094,37.56515473,
126.8331574,35.19793306,
-,-,
126.8331574,35.19793306,
127.157386,36.81860831,
126.876426,35.15162997,
126.8266231,35.19100509,
128.7014199,36.56394656,
128.7014199,36.56394656,
127.0243499,37.63732252,
127.0409725,37.2761668,
128.6325577,35.88539518,
127.158142,37.60596202,
126.991861,37.42629585,
127.5034574,36.61067121,
129.1154501,35.16787158,
127.1128877,37.37770965,
127.0795305,37.595328,
127.0795761,37.59532297,
126.7710755,37.8094119,
126.7760822,37.501587,
127.0906225,37.12536807,
128.6672531,35.20927719,
128.1461665,35.17824623,
127.1103821,37.34137179,
128.1461665,35.17824623,
127.1103821,37.34137179,
127.1103821,37.34137179,
128.1461665,35.17824623,
127.3788892,36.38431221,
129.0573983,35.15733338,
127.0604277,37.20922884,
127.1093173,37.50336852,
127.1092315,37.50346952,
126.491216,37.49267555,
128.6861091,35.22370949,
127.1526036,37.27738746,
126.9895957,37.56533903,
-,-,
127.1271237,37.43974661,
128.6048935,35.87187973,
127.0278733,37.52163052,
128.5661958,35.88943306,
126.7906662,37.32969049,
126.9351607,35.15883604,
127.0609128,37.59788568,
127.1337423,36.7751027,
127.7437611,37.85052031,
126.9172782,37.47451465,
127.4057013,36.39999099,
126.7668832,37.751987,
126.9179387,37.61051556,
126.568756,34.16953364,
126.9195692,37.62347289,
128.9729572,35.1041399,
126.8803966,35.1754955,
126.6066844,34.5705692,
126.9193103,37.4601775,
128.7956991,35.1777524,
127.0294949,37.52589006,
126.6509556,37.3957152,
127.1234387,35.8153612,
126.634795,37.45695741,
126.9706621,37.29767266,
126.7454751,37.55759408,
127.1089798,37.3202291,
128.4255745,34.8572486,
127.7611125,37.8478654,
127.0856645,37.54471882,
129.3214792,35.52744322,
127.0968584,37.74403659,
128.8099397,35.10128898,
127.0955354,37.32353708,
127.0358402,37.49963305,
127.0094026,37.59290593,
126.9810952,37.57447407,
128.6637525,35.20562313,
126.9848708,37.30933473,
127.0355817,37.6181204,
127.1088774,37.40276904,
126.9803041,37.56969146,
127.0633611,36.81918939,
127.2980439,36.60040055,
129.1133759,35.15692818,
126.8479261,35.14749456,
127.1536886,36.78334363,
128.6849017,35.22437879,
129.3223418,35.53579928,
126.7458527,37.71140355,
126.7812215,37.4834892,
127.0917981,37.3359611,
126.6501748,37.3949507,
129.3648564,36.03170228,
127.0245717,37.63652961,
127.1561262,36.8186316,
129.0573372,35.15595383,
128.6905533,34.89468404,
128.5960001,35.8718456,
128.6865856,35.2221095,
128.5937592,35.87074477,
127.1138783,37.50405979,
127.0766364,37.3913624,
127.0804131,37.79600578,
127.0962531,37.32366264,
129.0892907,35.1353584,
127.0666243,37.2485959,
127.1838797,37.71920315,
127.1888111,37.72091081,
127.0779217,37.30219907,
126.8886797,35.17292473,
127.0999185,37.59611118,
128.4195054,36.1067836,
127.1262225,37.64544926,
128.335803,36.10685468,
128.9937148,35.0995654,
126.7097192,37.53340093,
127.3952739,36.32552061,
129.1315241,35.1678335,
127.0598887,37.65384109,
127.0760694,37.3920669,
127.0227064,37.5232282,
126.4440336,33.28616473,
129.1811629,35.17376702,
127.0498162,37.6261102,
129.0556419,35.15800483,
127.1554043,36.81854964,
127.1100738,37.3964929,
126.7870335,37.5017085,
127.1240196,37.49514764,
129.101075,35.13822516,
126.9192082,35.15279816,
127.0322198,37.26374957,
127.0513229,37.51740236,
127.0674631,38.02799228,
127.1306906,37.51022688,
127.0713349,37.2010827,
126.5361634,33.48519966,
129.3376501,35.53969869,
126.5404591,33.507925,
126.9785471,37.4763299,
126.7837243,37.4390931,
126.9709236,37.29813405,
126.9520606,37.4976105,
129.0414857,35.09170551,
127.0869751,37.73350296,
126.9384374,37.3445573,
126.8595601,35.13381151,
126.8403473,37.54123979,
128.691389,35.22728034,
127.1236493,37.3862202,
126.9576953,37.4039577,
126.8955354,37.483932,
126.9609311,37.3652707,
126.5435708,33.50150634,
126.9351874,37.55600179,
127.1594926,37.43406341,
126.8023423,37.3277508,
126.963203,37.5596791,
127.0388211,37.63907016,
127.1404742,37.44378607,
126.7848006,37.3442457,
127.12658,35.9619745,
126.763031,37.49608872,
126.4054462,33.48211343,
126.8165941,37.301224,
126.9013639,37.52011137,
127.0239038,37.63114185,
126.9182751,37.40199082,
126.9448823,37.3462944,
126.8981385,37.46628609,
129.1760203,35.17797234,
126.8632891,35.15837605,
127.7002684,34.74819662,
128.8716408,35.261019,
126.7772922,37.76063117,
126.9470536,37.58648297,
127.0731107,37.1386469,
127.2026443,37.53900784,
126.6846067,37.4117343,
127.092619,37.6164335,
126.7205815,37.6192533,
126.8559822,37.50495673,
126.8391644,35.18540155,
126.9206204,35.18577797,
126.8321407,37.319047,
127.0501011,37.72639231,
127.0546878,37.67019102,
126.8657352,35.18727629,
127.9485709,37.331991,
126.8261254,37.5524127,
129.0855783,35.22129102,
129.3192904,35.5348182,
127.1428159,37.44395265,
127.122337,36.83856762,
126.9736924,37.37920224,
127.1183726,37.49678606,
126.7693063,37.48384386,
126.9744787,37.39140227,
129.0601359,35.14179404,
126.9127073,37.5708141,
128.6792672,35.22745636,
127.1568076,37.608426,
127.1171009,37.66700295,
129.0988667,35.13715682,
127.153016,36.81918352,
129.2982649,35.53329083,
127.1100582,37.3965068,
127.0418826,37.65949621,
129.049314,35.16330638,
129.3064626,35.55640332,
127.141989,37.65167695,
129.2614534,35.54578391,
129.2807031,35.41292681,
129.0807255,35.18587637,
126.8712255,35.21194688,
127.7163132,37.86772173,
127.0190976,37.62042099,
128.4192415,34.88779043,
127.0511422,37.29177967,
126.8966627,35.11030878,
127.105103,37.27174459,
128.7537464,35.48930576,
127.1657212,37.442546,
129.3368812,35.53888463,
126.8116091,35.1754032,
127.0974414,37.3335571,
127.1272902,37.2708923,
127.9398058,36.96268321,
126.4591898,34.8130745,
128.8986527,37.75568941,
126.9735249,37.48320835,
126.9428569,37.51345689,
126.9541396,37.3903276,
129.1759826,35.1773867,
127.1151941,37.3194925,
126.6476788,37.39254165,
128.9707451,35.05728656,
128.6487623,35.23971787,
128.9687254,35.10642337,
126.8477707,35.15549123,
128.6874973,35.20546027,
127.4868931,37.2837136,
126.8142836,37.54774653,
129.3874228,35.99524417,
128.5952352,35.86815872,
-,-,
126.3724673,36.75383911,
125.1274423,34.0523981,
127.4372909,36.62819808,
127.4440948,36.61684028,
127.0010105,37.2902157,
128.0664037,35.3620761,
127.0493136,37.50305922,
126.952501,37.4816742,
129.2058413,37.1477062,
128.5261803,36.57302301,
127.0075961,37.28572468,
128.8189671,35.9138764,
127.0340017,37.48549859,
129.0834152,35.2005946,
126.9240716,37.62050983,
127.1597824,37.44494367,
126.7233073,37.49355523,
128.6987578,35.15816525,
126.9634556,37.24522286,
126.9209071,35.15735295,
129.3276544,35.5548353,
127.012024,37.50215709,
128.4605047,35.69323543,
129.4294739,35.50540571,
126.9404876,37.59128753,
128.5261915,35.45652759,
127.1588295,36.99829562,
127.4483881,36.6339457,
126.9312974,37.35975188,
127.060737,37.2091158,
126.9199499,35.16195286,
126.704223,37.5190506,
127.5449957,37.20159676,
129.0111174,35.19702684,
127.5465818,37.20287253,
127.5439962,37.2048523,
129.108053,35.1418311,
127.0288547,37.74285475,
127.0417614,37.75055956,
127.0348849,37.75003564,
127.5470854,36.5523107,
127.1992303,36.86471818,
126.9476611,37.54033781,
126.9476611,37.54033781,
126.9476611,37.54033781,
126.9476884,37.5402062,
126.9476884,37.5402062,
126.9380717,37.36892087,
127.1227472,37.47771628,
126.8795739,37.4839391,
127.3126589,36.39184307,
127.1134552,37.49646652,
127.1164375,37.49156575,
127.1145572,37.50421411,
127.1134552,37.49646652,
127.1172869,37.4948011,
127.1157804,37.49955652,
127.1134552,37.49646652,
127.1177309,37.4942819,
127.1180478,37.49447981,
127.1134552,37.49646652,
127.1170445,37.49504304,
127.0235558,37.5479623,
127.1485379,37.55780022,
127.0725176,36.77362748,
126.8361241,37.6240208,
126.7556091,37.7345241,
126.9015628,37.48239544,
129.0371727,35.34186766,
126.992186,35.06064739,
127.2054864,37.53893806,
126.6778151,37.41511338,
127.0894022,37.5400777,
128.3324194,36.12874684,
127.1189052,35.85298192,
127.0098778,37.58982089,
127.0810605,37.3107757,
126.8888074,37.49585959,
127.0680035,37.6307807,
128.9987778,35.20760186,
128.602289,35.88856758,
126.8645354,37.50828615,
129.3424527,35.5716866,
126.9412749,37.2738674,
127.0156822,37.49504231,
126.7731333,37.65671589,
126.8635362,37.53028387,
127.1407197,37.60114036,
126.9527569,37.39023867,
127.0645733,37.65627487,
126.9196992,37.62058261,
127.11273,37.3770104,
126.7015892,37.44977829,
127.0232161,37.5227246,
127.0206546,37.51619355,
127.0225205,37.52189115,
126.9293767,37.48191799,
126.8903782,37.47956003,
128.1078189,35.1597118,
127.0265094,37.4980741,
-,-,
127.386535,36.43476382,
126.957781,35.9268928,
127.1274433,37.50821218,
128.5393238,36.0860815,
127.1861447,37.84821007,
127.5216847,37.24629228,
128.7023288,35.53169109,
128.2992781,36.3291291,
126.881692,37.482024,
126.8826353,37.47996706,
126.881583,37.48191219,
127.1901664,37.84803067,
126.881583,37.48191219,
127.1903695,37.84748977,
127.3522297,36.3053527,
126.8491795,35.14616932,
127.0426542,37.51018696,
126.7712591,33.35410201,
127.0274264,37.52442013,
127.158775,36.136815,
126.9930656,37.4891851,
129.0369404,35.15417185,
126.9897822,37.49316521,
126.9923065,37.48916493,
126.9897822,37.49316521,
129.0040878,35.1500079,
127.150569,36.79900537,
126.9897822,37.49316521,
128.3040322,35.93307936,
128.091109,35.17800128,
126.9897414,37.4931704,
129.0244119,35.15089619,
126.9922893,37.4892993,
127.126832,37.5054126,
129.0538948,35.1571225,
128.4060789,35.27764892,
127.1381681,37.5902809,
129.0371835,35.15406323,
127.5146047,34.95157195,
126.8334315,37.6336668,
128.8010124,35.20339201,
128.5623314,35.85912557,
126.9216055,37.48341236,
129.0422183,35.16584859,
128.0852458,35.18517424,
128.1387862,35.76118971,
126.6680745,36.70457544,
127.4477435,36.34920589,
-,-,
127.4459906,36.34578799,
127.4478597,36.34226282,
126.8557414,37.5652982,
126.8520708,37.56593157,
127.4439681,36.34428876,
126.7232777,37.49301095,
126.9539619,37.48043084,
126.9507837,37.402312,
127.4561286,36.3061917,
127.4567247,36.306505,
127.4560245,36.30667153,
127.4570709,36.30739568,
126.8315618,37.63384593,
127.0423654,37.5150734,
129.1332099,35.1666582,
126.6825736,37.65415361,
126.7532093,37.7236704,
129.0583765,35.1590542,
126.7041565,37.4542516,
127.1316337,35.7871334,
128.9919686,37.17061978,
129.0252867,35.09992925,
127.1071954,37.350386,
127.0614791,37.48225107,
129.3754531,36.05979452,
129.3399378,35.5391255,
126.9546838,37.48330354,
129.0811473,35.18674865,
129.0097843,35.22542846,
129.2096233,35.86533214,
127.1292548,36.79231535,
129.2166252,35.2461235,
129.0429465,35.09119426,
127.1378037,36.82621274,
126.7532108,37.72367238,
128.0756162,35.19555662,
127.1117428,37.3503898,
126.8848972,35.80178329,
128.5308453,35.85804946,
128.5253646,35.82481965,
128.4211568,36.1381197,
129.3512668,35.62913869,
127.1563545,37.6045278,
129.1195515,35.20240391,
128.5487406,35.9365946,
127.0408404,37.5167555,
126.7688692,37.47745306,
128.0615376,36.64424334,
128.013603,36.6729385,
127.0475304,37.57304244,
126.7080288,35.97000629,
128.724733,36.23415093,
128.4323855,36.0929391,
126.9071695,37.49068925,
129.3370217,35.54007851,
126.7866391,37.85996275,
127.0426643,37.46436169,
126.8869872,37.50904858,
127.4446708,36.85739246,
127.0285343,37.52261786,
127.3361866,36.36081488,
129.0556419,35.15800483,
127.2586447,37.40807214,
126.9266432,37.60864363,
126.984888,35.96245487,
128.895641,37.75469293,
127.0981404,37.51131078,
128.7017661,35.87004153,
127.0031758,37.29112391,
127.1246115,37.3855119,
128.7849914,35.8413028,
-,-,
127.3855856,36.33199748,
126.922603,37.57730817,
126.6776839,37.5130333,
126.6656877,37.5294681,
128.3332375,36.15346135,
126.2941917,36.75380784,
126.9607524,36.07846302,
127.0963176,37.2679376,
127.0683387,37.83716914,
126.9450873,37.58759209,
126.9113406,35.13338453,
128.5212071,34.95775491,
128.0165052,35.71016555,
128.0160982,35.71048261,
129.3051478,35.538564,
126.9278991,37.49946151,
126.9022925,37.53324514,
126.8534968,37.46881246,
128.5453067,35.9116689,
126.8690544,37.53966773,
127.1068058,35.81212301,
128.3162735,36.14236318,
128.5905288,35.22171927,
128.5947625,35.86556249,
126.8522259,37.56304497,
126.6253963,36.50285004,
127.2072387,37.19276478,
126.9081991,37.5585247,
127.12988,37.4121917,
127.0718446,37.53411065,
127.0726464,37.3179255,
127.2516019,36.27347117,
127.106994,37.3496947,
127.0109968,37.5099043,
126.6712722,37.49572126,
126.8829854,37.5802722,
128.1029628,35.150552,
127.3777153,36.7320983,
126.683183,37.48907556,
126.6826939,37.49565518,
126.722,37.69084719,
126.6828051,37.49501397,
126.6860215,37.49277726,
126.7191258,37.6873987,
126.7226609,37.68506809,
126.685675,37.48695945,
126.7225967,37.6885574,
126.7190925,37.68735894,
126.6825845,37.4947683,
128.6395132,35.8207969,
128.3992417,35.98914408,
127.1081924,36.8123771,
126.855377,35.1521465,
126.8375833,37.54056568,
126.9223283,35.1712479,
126.4813923,33.48737358,
126.7161252,35.9660956,
127.3781888,36.35014918,
128.5999662,35.86404425,
127.3881945,36.42222146,
127.1054881,35.81638174,
127.0226199,37.5066101,
127.4956127,34.93704496,
129.0806879,35.18853362,
126.8582558,37.49399604,
127.0525192,37.89275147,
126.7183825,37.6204163,
127.2058178,37.2350863,
129.3578069,36.02191224,
126.9176883,37.59928545,
128.6226358,35.80216676,
128.6226358,35.80216676,
128.6235509,35.80430273,
128.6498545,35.75003067,
128.1651815,35.88565231,
126.6313266,37.47369815,
126.6313266,37.47369815,
127.2631744,36.03337534,
128.1331274,35.01068577,
129.0781142,35.21280804,
-,-,
127.116083,37.51093411,
128.557138,35.93198025,
126.6835722,37.5423677,
126.9086188,37.49647124,
128.2865905,35.91771694,
126.9367313,37.51827234,
126.7930309,37.48749543,
127.0434905,37.57925365,
127.0274495,37.27792235,
127.0779487,37.75864989,
126.7252054,37.48413154,
128.5569478,35.8365261,
127.3903434,36.33641223,
128.1589628,36.41488125,
128.5491514,35.93515829,
126.9108237,37.41104609,
127.0378501,37.65465029,
127.1487181,36.81067889,
127.060744,37.05826837,
128.4961178,35.7984496,
128.6202523,35.88210869,
128.5055727,35.8551211,
126.4793212,33.48681312,
128.707663,35.83961501,
128.5567582,35.83611043,
128.6962012,35.86700955,
128.5494042,35.82876195,
128.9392306,35.96529806,
128.2868085,35.9188645,
128.557958,35.87073509,
126.7880877,37.48740738,
127.080776,37.67029136,
128.6210743,36.80971648,
128.3387057,36.11456128,
128.5479964,35.93252745,
128.5552739,35.8566723,
126.4793212,33.48681312,
128.5632734,35.9433089,
127.0744903,37.25386951,
126.9307757,37.5188978,
126.8172129,37.6257721,
127.0377809,37.50886234,
127.0881368,37.58399322,
126.8133456,37.48456316,
127.1458523,36.8351006,
127.0875154,36.20338877,
126.9213851,37.59870053,
127.3903434,36.33641223,
128.5501294,35.93508439,
127.461591,36.63475315,
126.2717108,33.16803211,
127.5106022,37.83350181,
127.3487756,37.81852737,
127.4044314,37.78862155,
127.510092,37.83265353,
127.3487756,37.81852737,
126.875931,37.54961137,
127.0067533,36.78603793,
-,-,
-,-,
128.034447,35.43670681,
127.8601317,37.07469311,
128.6589272,35.6417993,
128.5895031,35.6899567,
127.8067875,38.0456167,
128.9391284,37.38447686,
126.7204689,37.46142586,
126.7106038,37.46135886,
126.7087062,37.4616027,
126.7190833,37.4619848,
126.7086453,37.4618262,
126.7147758,37.46401797,
126.714633,37.46351666,
126.6982927,37.46128482,
126.7092513,37.46035362,
126.7074285,37.46751754,
126.7197587,37.46152509,
126.6947749,37.46357877,
127.5435258,35.17806229,
129.3226388,35.36670922,
128.2078636,35.14943261,
126.6841936,34.92305012,
127.1444646,37.54666534,
127.3673186,36.3431395,
127.3680033,36.3456679,
127.2612413,37.4095575,
127.0880079,36.76274595,
127.1171434,37.63053472,
127.1217936,37.63665311,
127.1176181,37.63273986,
128.8887712,37.75563924,
127.1370987,37.27313911,
126.7262822,37.51128309,
126.5517199,36.6032515,
127.5699503,36.65553973,
126.72587,37.5114299,
126.7309035,37.51196766,
126.5483652,36.60323727,
126.7240985,37.51700477,
126.7257337,37.51158095,
128.1479992,35.2140161,
128.5940069,35.3019815,
128.5936298,35.3019351,
128.5936322,35.30194174,
